Dimension,hypothesis_id,hypothesis_type,human_mean_score,human_n,llm_mean_score,llm_n,model
Testability,HUM_43,HUM,0.4666666666666667,30,0.23333333333333334,30,gpt
Testability,HUM_44,HUM,0.6166666666666667,30,0.9333333333333333,30,gpt
Testability,HUM_45,HUM,0.6666666666666666,30,0.7333333333333333,30,gpt
Testability,LLM_01,LLM,0.6166666666666667,30,0.26666666666666666,30,gpt
Testability,LLM_02,LLM,0.43333333333333335,30,0.7333333333333333,30,gpt
Testability,LLM_03,LLM,0.48333333333333334,30,0.3,30,gpt
Testability,LLM_04,LLM,0.55,30,0.7333333333333333,30,gpt
Testability,LLM_05,LLM,0.65,30,0.3,30,gpt
Testability,LLM_06,LLM,0.5666666666666667,30,0.16666666666666666,30,gpt
Testability,LLM_07,LLM,0.5166666666666667,30,0.4666666666666667,30,gpt
Testability,LLM_08,LLM,0.48333333333333334,30,0.4,30,gpt
Testability,LLM_09,LLM,0.48333333333333334,30,0.13333333333333333,30,gpt
Testability,LLM_10,LLM,0.5833333333333334,30,0.8,30,gpt
Testability,LLM_11,LLM,0.43333333333333335,30,0.7666666666666667,30,gpt
Testability,LLM_12,LLM,0.55,30,0.3,30,gpt
Testability,LLM_13,LLM,0.5166666666666667,30,0.13333333333333333,30,gpt
Testability,LLM_14,LLM,0.48333333333333334,30,0.3333333333333333,30,gpt
Testability,LLM_15,LLM,0.25,30,0.0,30,gpt
Testability,LLM_16,LLM,0.5,30,0.1,30,gpt
Testability,LLM_17,LLM,0.65,30,0.3,30,gpt
Testability,LLM_18,LLM,0.6,30,0.1,30,gpt
Testability,LLM_19,LLM,0.4666666666666667,30,0.3,30,gpt
Testability,LLM_20,LLM,0.48333333333333334,30,0.1,30,gpt
Testability,LLM_21,LLM,0.48333333333333334,30,0.16666666666666666,30,gpt
Testability,LLM_22,LLM,0.45,30,0.7666666666666667,30,gpt
Testability,LLM_23,LLM,0.55,30,0.23333333333333334,30,gpt
Testability,LLM_24,LLM,0.4166666666666667,30,0.6,30,gpt
Testability,LLM_25,LLM,0.36666666666666664,30,0.4,30,gpt
Testability,LLM_26,LLM,0.45,30,0.23333333333333334,30,gpt
Testability,LLM_27,LLM,0.55,30,0.16666666666666666,30,gpt
Testability,LLM_28,LLM,0.45,30,0.43333333333333335,30,gpt
Testability,LLM_29,LLM,0.48333333333333334,30,0.6666666666666666,30,gpt
Testability,LLM_30,LLM,0.6666666666666666,30,0.06666666666666667,30,gpt
Testability,LLM_31,LLM,0.4166666666666667,30,0.5333333333333333,30,gpt
Testability,LLM_32,LLM,0.55,30,0.5,30,gpt
Testability,LLM_33,LLM,0.43333333333333335,30,0.5666666666666667,30,gpt
Testability,LLM_34,LLM,0.38333333333333336,30,0.26666666666666666,30,gpt
Testability,LLM_35,LLM,0.55,30,0.06666666666666667,30,gpt
Testability,LLM_36,LLM,0.55,30,0.06666666666666667,30,gpt
Testability,LLM_37,LLM,0.35,30,0.36666666666666664,30,gpt
Testability,LLM_38,LLM,0.6,30,0.36666666666666664,30,gpt
Testability,LLM_39,LLM,0.45,30,0.43333333333333335,30,gpt
Testability,LLM_40,LLM,0.4,30,0.4,30,gpt
Testability,LLM_41,LLM,0.48333333333333334,30,0.23333333333333334,30,gpt
Testability,LLM_42,LLM,0.5,30,0.5,30,gpt
Testability,LLM_43,LLM,0.43333333333333335,30,0.5,30,gpt
Testability,LLM_44,LLM,0.5,30,0.3333333333333333,30,gpt
Testability,LLM_45,LLM,0.5166666666666667,30,0.36666666666666664,30,gpt
